0.	-0.003484622560189797
0.0001	-0.003454472278026579
0.0002	-0.0034245831060219552
0.00030000000000000003	-0.003394952977833156
0.0004	-0.003365579841108812
0.0005	-0.0033364616573717293
0.0006000000000000001	-0.0033075964019016707
0.0007	-0.003278982063618136
0.0008	-0.0032506166449631406
0.0009000000000000001	-0.0032224981617839953
0.001	-0.0031946246432160864
0.0011	-0.003166994131565654
0.0012000000000000001	-0.0031396046821925727
0.0013000000000000002	-0.00311245436339313
0.0014	-0.0030855412562828073
0.0015	-0.0030588634546790576
0.0016	-0.0030324190649840873
0.0017000000000000001	-0.0030062062060676334
0.0018000000000000002	-0.002980223009149744
0.0019	-0.002954467617683559
0.002	-0.002928938187238087
0.0021000000000000003	-0.002903632885380988
0.0022	-0.0028785498915613497
0.0023	-0.0028536873970126477
0.0024000000000000002	-0.002829043604938423
0.0025	-0.002804616730768664
0.0026000000000000003	-0.002780405002084326
0.0027	-0.0027564066584973073
0.0028	-0.002732619951530428
0.0029000000000000002	-0.002709043144497409
0.003	-0.002685674512382848
0.0031000000000000003	-0.002662512341722197
0.0032	-0.0026395549304817434
0.0033	-0.0026168005879385822
0.0034000000000000002	-0.002594247634593783
0.0035	-0.002571894402399225
0.0036000000000000003	-0.0025497392349666114
0.0037	-0.0025277804874803194
0.0038	-0.002506016526584654
0.0039000000000000003	-0.002484445730271105
0.004	-0.002463066487765603
0.0041	-0.0024418771994157763
0.004200000000000001	-0.0024208762765782054
0.0043	-0.002400062141505681
0.0044	-0.002379433227234458
0.0045000000000000005	-0.0023589879774830293
0.0046	-0.0023387248468041974
0.0047	-0.0023186423008574306
0.0048000000000000004	-0.0022987388163427376
0.0049	-0.002279012880881205
0.005	-0.0022594629928955386
0.0051	-0.0022400876614906006
0.005200000000000001	-0.002220885406333952
0.0053	-0.002201854757536389
0.0054	-0.0021829942555324855
0.0055000000000000005	-0.0021643024509611286
0.0056	-0.0021457779045899617
0.0057	-0.002127419187582042
0.0058000000000000005	-0.002109224881675524
0.0059	-0.0020911935790844764
0.006	-0.0020733238823865577
0.0061	-0.002055614404410691
