3.760376037603760380e-02 4.255841981740187932e-38
3.780378037803780455e-02 4.440868739513307319e-38
3.800380038003800531e-02 4.633887916169583686e-38
3.820382038203820607e-02 4.835242487865053756e-38
3.840384038403840683e-02 5.045290050397384359e-38
3.860386038603860759e-02 5.264403438131107199e-38
3.880388038803880835e-02 5.492971368946229816e-38
3.900390039003900217e-02 5.731399116290125688e-38
3.920392039203920292e-02 5.980109209470195563e-38
3.940394039403940368e-02 6.239542163358742538e-38
3.960396039603960444e-02 6.510157238743556396e-38
3.980398039803980520e-02 6.792433234595923288e-38
4.000400040004000596e-02 7.086869313591046158e-38
4.020402040204020672e-02 7.393985862262849798e-38
4.040404040404040747e-02 7.714325387239810693e-38
4.060406040604060823e-02 8.048453449059372161e-38
4.080408040804080205e-02 8.396959635132196344e-38
4.100410041004100281e-02 8.760458573477773467e-38
4.120412041204120357e-02 9.139590988935745674e-38
4.140414041404140433e-02 9.535024803612642591e-38
4.160416041604160509e-02 9.947456283411118857e-38
4.180418041804180584e-02 1.037761123254861000e-37
4.200420042004200660e-02 1.082624623806869389e-37
4.220422042204220736e-02 1.129414996641552626e-37
4.240424042404240812e-02 1.178214451423908766e-37
4.260426042604260888e-02 1.229108681567704091e-37
4.280428042804280270e-02 1.282187010846542805e-37
4.300430043004300346e-02 1.337542546131184285e-37
4.320432043204320421e-02 1.395272336507938855e-37
4.340434043404340497e-02 1.455477539042187656e-37
4.360436043604360573e-02 1.518263591463231999e-37
4.380438043804380649e-02 1.583740392056683728e-37
4.400440044004400725e-02 1.652022487063621820e-37
4.420442044204420801e-02 1.723229265896989389e-37
4.440444044404440876e-02 1.797485164499891845e-37
4.460446044604460258e-02 1.874919877181441773e-37
4.480448044804480334e-02 1.955668577282593206e-37
4.500450045004500410e-02 2.039872147036379209e-37
4.520452045204520486e-02 2.127677417002847102e-37
4.540454045404540562e-02 2.219237415475629670e-37
4.560456045604560638e-02 2.314711628271067798e-37
4.580458045804580713e-02 2.414266269330171660e-37
4.600460046004600789e-02 2.518074562579156408e-37
4.620462046204620865e-02 2.626317035514609420e-37
4.640464046404640941e-02 2.739181824996778481e-37
4.660466046604660323e-02 2.856864995755187510e-37
4.680468046804680399e-02 2.979570872130835943e-37
4.700470047004700475e-02 3.107512383602203221e-37
4.720472047204720550e-02 3.240911424661720390e-37
4.740474047404740626e-02 3.379999229636615116e-37
4.760476047604760702e-02 3.525016763068079597e-37
4.780478047804780778e-02 3.676215126291934658e-37
4.800480048004800854e-02 3.833855980885822311e-37
4.820482048204820930e-02 3.998211989680513383e-37
4.840484048404840312e-02 4.169567276055357963e-37
4.860486048604860387e-02 4.348217902273832187e-37
4.880488048804880463e-02 4.534472367638364924e-37
4.900490049004900539e-02 4.728652127285258767e-37
4.920492049204920615e-02 4.931092132462591325e-37
4.940494049404940691e-02 5.142141393179683342e-37
4.960496049604960767e-02 5.362163564142839746e-37
4.980498049804980842e-02 5.591537554938687789e-37
5.000500050005000918e-02 5.830658165456668708e-37
5.020502050205020994e-02 6.079936747591706395e-37
5.040504050405040376e-02 6.339801894300500539e-37
5.060506050605060452e-02 6.610700157139929757e-37
5.080508050805080528e-02 6.893096793450863842e-37
5.100510051005100604e-02 7.187476544407638368e-37
5.120512051205120679e-02 7.494344445194623825e-37
5.140514051405140755e-02 7.814226668630774632e-37
5.160516051605160831e-02 8.147671403609682251e-37
5.180518051805180907e-02 8.495249769783872986e-37
5.200520052005200983e-02 8.857556769974718622e-37
5.220522052205220365e-02 9.235212281856641606e-37
5.240524052405240440e-02 9.628862090519025561e-37
5.260526052605260516e-02 1.003917896358173894e-36
5.280528052805280592e-02 1.046686377060106607e-36
5.300530053005300668e-02 1.091264664858380462e-36
5.320532053205320744e-02 1.137728821548580179e-36
5.340534053405340820e-02 1.186158083366453493e-36
5.360536053605360896e-02 1.236634992531914225e-36
5.380538053805380971e-02 1.289245534204963588e-36
5.400540054005401047e-02 1.344079279073518452e-36
5.420542054205420429e-02 1.401229531804135104e-36
5.440544054405440505e-02 1.460793485593851835e-36
5.460546054605460581e-02 1.522872383072895167e-36
5.480548054805480657e-02 1.587571683816791933e-36
5.500550055005500732e-02 1.655001238737377391e-36
5.520552055205520808e-02 1.725275471633373080e-36
5.540554055405540884e-02 1.798513568192154099e-36
5.560556055605560960e-02 1.874839672745796990e-36
5.580558055805581036e-02 1.954383093098234906e-36
5.600560056005600418e-02 2.037278513750753348e-36
5.620562056205620494e-02 2.123666217869029822e-36
5.640564056405640569e-02 2.213692318346043503e-36
5.660566056605660645e-02 2.307508998332141346e-36
5.680568056805680721e-02 2.405274761615874880e-36
5.700570057005700797e-02 2.507154693257614547e-36
5.720572057205720873e-02 2.613320730890899005e-36
5.740574057405740949e-02 2.723951947126480766e-36
5.760576057605761024e-02 2.839234843508572423e-36
5.780578057805781100e-02 2.959363656494262986e-36
5.800580058005800482e-02 3.084540675941069142e-36
5.820582058205820558e-02 3.214976576614125795e-36
5.840584058405840634e-02 3.350890763237319103e-36
5.860586058605860710e-02 3.492511729640871593e-36
5.880588058805880786e-02 3.640077432574184783e-36
5.900590059005900861e-02 3.793835680780512748e-36
5.920592059205920937e-02 3.954044539949898049e-36
5.940594059405941013e-02 4.120972754196184823e-36
5.960596059605961089e-02 4.294900184722897779e-36
5.980598059805980471e-02 4.476118266379302512e-36
6.000600060006000547e-02 4.664930482825999051e-36
6.020602060206020623e-02 4.861652861065220924e-36
6.040604060406040698e-02 5.066614486118757346e-36
6.060606060606060774e-02 5.280158036667924686e-36
6.080608060806080850e-02 5.502640342502842252e-36
6.100610061006100926e-02 5.734432964662344549e-36
6.120612061206121002e-02 5.975922799180600054e-36
6.140614061406141078e-02 6.227512705395919164e-36
6.160616061606161153e-02 6.489622159810217207e-36
6.180618061806180535e-02 6.762687936532264340e-36
6.200620062006200611e-02 7.047164815378339823e-36
6.220622062206220687e-02 7.343526318742009799e-36
6.240624062406240763e-02 7.652265478398519688e-36
6.260626062606260145e-02 7.973895633445425438e-36
6.280628062806280221e-02 8.308951260637659591e-36
6.300630063006300297e-02 8.657988838419395581e-36
6.320632063206320372e-02 9.021587746014437104e-36
6.340634063406340448e-02 9.400351198979409822e-36
6.360636063606360524e-02 9.794907222695219072e-36
6.380638063806380600e-02 1.020590966531740298e-35
6.400640064006400676e-02 1.063403925177727831e-35
6.420642064206420752e-02 1.108000468047850329e-35
6.440644064406440827e-02 1.154454376441539759e-35
6.460646064606460903e-02 1.202842461848531484e-35
6.480648064806480979e-02 1.253244689486552483e-35
6.500650065006501055e-02 1.305744306837069543e-35
6.520652065206521131e-02 1.360427977381129855e-35
6.540654065406541207e-02 1.417385919742763360e-35
6.560656065606561282e-02 1.476712052458383618e-35
6.580658065806581358e-02 1.538504144596068532e-35
6.600660066006601434e-02 1.602863972461363772e-35
6.620662066206621510e-02 1.669897482631858395e-35
6.640664066406640198e-02 1.739714961575537688e-35
6.660666066606660274e-02 1.812431212115525170e-35
6.680668066806680350e-02 1.888165737016785707e-35
6.700670067006700426e-02 1.967042929978432863e-35
6.720672067206720501e-02 2.049192274330007654e-35
6.740674067406740577e-02 2.134748549737705445e-35
6.760676067606760653e-02 2.223852047243411093e-35
6.780678067806780729e-02 2.316648792967892728e-35
6.800680068006800805e-02 2.413290780826085324e-35
6.820682068206820881e-02 2.513936214613095624e-35
6.840684068406840956e-02 2.618749759837292993e-35
6.860686068606861032e-02 2.727902805687843288e-35
6.880688068806881108e-02 2.841573737543324200e-35
6.900690069006901184e-02 2.959948220440287576e-35
6.920692069206921260e-02 3.083219493941412865e-35
6.940694069406941336e-02 3.211588678855604831e-35
6.960696069606961411e-02 3.345265096285404352e-35
6.980698069806981487e-02 3.484466599490492580e-35
7.000700070007001563e-02 3.629419919081009842e-35
7.020702070207020251e-02 3.780361022069074049e-35
7.040704070407040327e-02 3.937535485333574086e-35
7.060706070607060403e-02 4.101198884068377934e-35
7.080708070807080479e-02 4.271617195815549956e-35
7.100710071007100554e-02 4.449067220698480531e-35
7.120712071207120630e-02 4.633837018504287473e-35
7.140714071407140706e-02 4.826226363281853820e-35
7.160716071607160782e-02 5.026547216155083741e-35
7.180718071807180858e-02 5.235124217072794233e-35
7.200720072007200934e-02 5.452295196251026708e-35
7.220722072207221010e-02 5.678411706085588271e-35
7.240724072407241085e-02 5.913839574353061289e-35
7.260726072607261161e-02 6.158959479541299787e-35
7.280728072807281237e-02 6.414167549190445751e-35
7.300730073007301313e-02 6.679875982154997139e-35
7.320732073207321389e-02 6.956513695739852688e-35
7.340734073407341465e-02 7.244526998691347215e-35
7.360736073607361540e-02 7.544380291073581164e-35
7.380738073807381616e-02 7.856556792090775977e-35
7.400740074007400304e-02 8.181559296967916707e-35
7.420742074207420380e-02 8.519910964035187118e-35
7.440744074407440456e-02 8.872156133216550894e-35
7.460746074607460532e-02 9.238861177163013802e-35
7.480748074807480608e-02 9.620615386323437655e-35
7.500750075007500683e-02 1.001803188929590617e-34
7.520752075207520759e-02 1.043174860985110434e-34
7.540754075407540835e-02 1.086242926208444085e-34
7.560756075607560911e-02 1.131076438519754250e-34
7.580758075807580987e-02 1.177747241947788185e-34
7.600760076007601063e-02 1.226330082510185368e-34
7.620762076207621138e-02 1.276902724545579041e-34
7.640764076407641214e-02 1.329546071672876537e-34
7.660766076607661290e-02 1.384344292560444843e-34
7.680768076807681366e-02 1.441384951694716876e-34
7.700770077007701442e-02 1.500759145345931227e-34
7.720772077207721518e-02 1.562561642935472499e-34
7.740774077407741594e-02 1.626891034017754839e-34
7.760776077607761669e-02 1.693849881097654866e-34
7.780778077807780357e-02 1.763544878514091798e-34
7.800780078007800433e-02 1.836087017627876516e-34
7.820782078207820509e-02 1.911591758562262833e-34
7.840784078407840585e-02 1.990179208753822981e-34
7.860786078607860661e-02 2.071974308582331170e-34
7.880788078807880737e-02 2.157107024356781128e-34
7.900790079007900812e-02 2.245712548948460168e-34
7.920792079207920888e-02 2.337931510369362242e-34
7.940794079407940964e-02 2.433910188610812614e-34
7.960796079607961040e-02 2.533800741064301535e-34
7.980798079807981116e-02 2.637761436863147809e-34
8.000800080008001192e-02 2.745956900494142569e-34
8.020802080208021267e-02 2.858558365044221172e-34
8.040804080408041343e-02 2.975743935458399112e-34
8.060806080608061419e-02 3.097698862203398036e-34
8.080808080808081495e-02 3.224615825743316180e-34
8.100810081008101571e-02 3.356695232252729339e-34
8.120812081208121647e-02 3.494145521005926130e-34
8.140814081408141722e-02 3.637183483900879046e-34
8.160816081608160411e-02 3.786034597591988604e-34
8.180818081808180486e-02 3.940933368727191441e-34
8.200820082008200562e-02 4.102123692798719766e-34
8.220822082208220638e-02 4.269859227144762255e-34
8.240824082408240714e-02 4.444403778650481984e-34
8.260826082608260790e-02 4.626031706727644506e-34
8.280828082808280866e-02 4.815028342166461303e-34
8.300830083008300941e-02 5.011690422482059809e-34
8.320832083208321017e-02 5.216326544398518059e-34
8.340834083408341093e-02 5.429257634141042228e-34
8.360836083608361169e-02 5.650817436229540652e-34
8.380838083808381245e-02 5.881353021497783565e-34
8.400840084008401321e-02 6.121225315086153188e-34
8.420842084208421396e-02 6.370809645188595671e-34
8.440844084408441472e-02 6.630496313361591309e-34
8.460846084608461548e-02 6.900691187236567836e-34
8.480848084808481624e-02 7.181816316507675949e-34
8.500850085008501700e-02 7.474310573103153028e-34
8.520852085208521776e-02 7.778630316479276738e-34
8.540854085408540464e-02 8.095250085018639376e-34
8.560856085608560540e-02 8.424663314543257555e-34
8.580858085808580615e-02 8.767383085005150324e-34
8.600860086008600691e-02 9.123942896439253643e-34
8.620862086208620767e-02 9.494897475329513242e-34
8.640864086408640843e-02 9.880823612557379662e-34
8.660866086608660919e-02 1.028232103416995520e-33
8.680868086808680995e-02 1.070001330623537432e-33
8.700870087008701070e-02 1.113454877511476254e-33
8.720872087208721146e-02 1.158660154451953565e-33
8.740874087408741222e-02 1.205687249078835839e-33
8.760876087608761298e-02 1.254609031785869946e-33
8.780878087808781374e-02 1.305501265348051110e-33
8.800880088008801450e-02 1.358442718826318420e-33
8.820882088208821525e-02 1.413515285922352796e-33
8.840884088408841601e-02 1.470804107954982146e-33
8.860886088608861677e-02 1.530397701638291381e-33
8.880888088808881753e-02 1.592388091846193829e-33
8.900890089008901829e-02 1.656870949557743853e-33
8.920892089208920517e-02 1.723945735182027254e-33
8.940894089408940593e-02 1.793715847472851097e-33
8.960896089608960668e-02 1.866288778247117418e-33
8.980898089808980744e-02 1.941776273133247996e-33
9.000900090009000820e-02 2.020294498581299676e-33
9.020902090209020896e-02 2.101964215377187366e-33
9.040904090409040972e-02 2.186910958912567938e-33
9.060906090609061048e-02 2.275265226470922247e-33
9.080908090809081123e-02 2.367162671800032999e-33
9.100910091009101199e-02 2.462744307253127094e-33
9.120912091209121275e-02 2.562156713790101534e-33
9.140914091409141351e-02 2.665552259141795938e-33
9.160916091609161427e-02 2.773089324452166625e-33
9.180918091809181503e-02 2.884932539724826804e-33
9.200920092009201579e-02 3.001253028413823538e-33
9.220922092209221654e-02 3.122228661510432796e-33
9.240924092409241730e-02 3.248044321490635221e-33
9.260926092609261806e-02 3.378892176504733343e-33
9.280928092809281882e-02 3.514971965201363315e-33
9.300930093009300570e-02 3.656491292596523011e-33
9.320932093209320646e-02 3.803665937410766541e-33
9.340934093409340722e-02 3.956720171316277321e-33
9.360936093609360797e-02 4.115887090552401448e-33
9.380938093809380873e-02 4.281408960381781824e-33
9.400940094009400949e-02 4.453537572884510851e-33
9.420942094209421025e-02 4.632534618597946720e-33
9.440944094409441101e-02 4.818672072537669247e-33
9.460946094609461177e-02 5.012232595147266063e-33
9.480948094809481252e-02 5.213509948754089794e-33
9.500950095009501328e-02 5.422809430120336249e-33
9.520952095209521404e-02 5.640448319712131934e-33
9.540954095409541480e-02 5.866756348321009239e-33
9.560956095609561556e-02 6.102076181708984418e-33
9.580958095809581632e-02 6.346763923961175349e-33
9.600960096009601707e-02 6.601189640267822077e-33
9.620962096209621783e-02 6.865737899874223195e-33
9.640964096409641859e-02 7.140808339974357266e-33
9.660966096609661935e-02 7.426816251345570562e-33
9.680968096809680623e-02 7.724193186559865573e-33
9.700970097009700699e-02 8.033387591628935413e-33
9.720972097209720775e-02 8.354865461984159678e-33
9.740974097409740851e-02 8.689111023717237072e-33
9.760976097609760926e-02 9.036627441048019578e-33
9.780978097809781002e-02 9.397937551018710928e-33
9.800980098009801078e-02 9.773584626456250987e-33
9.820982098209821154e-02 1.016413316827804735e-32
9.840984098409841230e-02 1.057016972826389793e-32
9.860986098609861306e-02 1.099230376344948467e-32
9.880988098809881381e-02 1.143116852335567174e-32
9.900990099009901457e-02 1.188742197129474538e-32
9.920992099209921533e-02 1.236174774105961374e-32
9.940994099409941609e-02 1.285485613033695603e-32
9.960996099609961685e-02 1.336748513224837678e-32
9.980998099809981761e-02 1.390040150646208587e-32
1.000100010001000184e-01 1.445440189139158674e-32
1.002100210021002191e-01 1.503031395903028280e-32
1.004100410041004199e-01 1.562899761405615660e-32
1.006100610061006068e-01 1.625134623887683959e-32
1.008100810081008075e-01 1.689828798637280157e-32
1.010101010101010083e-01 1.757078712213539537e-32
1.012101210121012090e-01 1.826984541809469546e-32
1.014101410141014098e-01 1.899650359947316400e-32
1.016101610161016106e-01 1.975184284710005943e-32
1.018101810181018113e-01 2.053698635717682695e-32
1.020102010201020121e-01 2.135310096068069514e-32
1.022102210221022128e-01 2.220139880465757997e-32
1.024102410241024136e-01 2.308313909776091062e-32
1.026102610261026143e-01 2.399962992245511417e-32
1.028102810281028151e-01 2.495223011642618519e-32
1.030103010301030159e-01 2.594235122580114378e-32
1.032103210321032166e-01 2.697145953290932464e-32
1.034103410341034174e-01 2.804107816139251400e-32
1.036103610361036181e-01 2.915278926160322663e-32
1.038103810381038189e-01 3.030823627930884088e-32
1.040104010401040197e-01 3.150912631087020134e-32
1.042104210421042204e-01 3.275723254814289350e-32
1.044104410441044073e-01 3.405439681650793301e-32
1.046104610461046081e-01 3.540253220953148668e-32
1.048104810481048088e-01 3.680362582391265075e-32
1.050105010501050096e-01 3.825974159850214102e-32
1.052105210521052103e-01 3.977302326130794921e-32
1.054105410541054111e-01 4.134569738857485254e-32
1.056105610561056118e-01 4.298007658015601336e-32
1.058105810581058126e-01 4.467856275555014326e-32
1.060106010601060134e-01 4.644365057516644334e-32
1.062106210621062141e-01 4.827793099152424401e-32
1.064106410641064149e-01 5.018409493527722442e-32
1.066106610661066156e-01 5.216493714114635239e-32
1.068106810681068164e-01 5.422336011900900793e-32
1.070107010701070172e-01 5.636237827562359723e-32
1.072107210721072179e-01 5.858512219264452600e-32
1.074107410741074187e-01 6.089484306679331809e-32
1.076107610761076194e-01 6.329491731829519063e-32
1.078107810781078202e-01 6.578885137388745401e-32
1.080108010801080209e-01 6.838028663097046918e-32
1.082108210821082078e-01 7.107300460968896429e-32
1.084108410841084086e-01 7.387093229998829001e-32
1.086108610861086093e-01 7.677814771099691274e-32
1.088108810881088101e-01 7.979888563026589882e-32
1.090109010901090109e-01 8.293754360079566630e-32
1.092109210921092116e-01 8.619868812395724915e-32
1.094109410941094124e-01 8.958706109681309105e-32
1.096109610961096131e-01 9.310758649257861346e-32
1.098109810981098139e-01 9.676537729337395349e-32
1.100110011001100146e-01 1.005657426846624971e-31
1.102110211021102154e-01 1.045141955212062946e-31
1.104110411041104162e-01 1.086164600746519892e-31
1.106110611061106169e-01 1.128784800733376815e-31
1.108110811081108177e-01 1.173064270451867369e-31
1.110111011101110184e-01 1.219067089750390435e-31
1.112111211121112192e-01 1.266859792881664543e-31
1.114111411141114200e-01 1.316511461721734764e-31
1.116111611161116207e-01 1.368093822498478393e-31
1.118111811181118215e-01 1.421681346161615044e-31
1.120112011201120084e-01 1.477351352528988598e-31
1.122112211221122091e-01 1.535184118350860181e-31
1.124112411241124099e-01 1.595262989437774883e-31
1.126112611261126106e-01 1.657674497003475578e-31
1.128112811281128114e-01 1.722508478380228128e-31
1.130113011301130121e-01 1.789858202269118675e-31
1.132113211321132129e-01 1.859820498694258944e-31
1.134113411341134137e-01 1.932495893836155826e-31
1.136113611361136144e-01 2.007988749925306764e-31
1.138113811381138152e-01 2.086407410385293040e-31
1.140114011401140159e-01 2.167864350418863992e-31
1.142114211421142167e-01 2.252476333241384969e-31
1.144114411441144175e-01 2.340364572169847835e-31
1.146114611461146182e-01 2.431654898786034749e-31
1.148114811481148190e-01 2.526477937398412998e-31
1.150115011501150197e-01 2.624969286038199192e-31
1.152115211521152205e-01 2.727269704229809943e-31
1.154115411541154212e-01 2.833525307789553469e-31
1.156115611561156220e-01 2.943887770911005764e-31
1.158115811581158089e-01 3.058514535808785751e-31
1.160116011601160096e-01 3.177569030200056803e-31
1.162116211621162104e-01 3.301220892914642293e-31
1.164116411641164112e-01 3.429646207934113003e-31
